Place_Id,Place_Name,Description,Category,City,Price,Rating,Description_Clean,Fitur_Gabungan,Tipe_Wisata,Time_Minutes
235,Gua Belanda,"Gua Belanda Bandung merupakan sebuah gua yang berada dalam kawasan yang sekarang ditetapkan sebagai Taman Hutan Raya Ir. H. Djuanda adalah bentangan pegunungan dari Barat sampai ke Timur yang merupakan “tangki air raksasa alamiah” untuk cadangan di musim kemarau. Di daerah Aliran Sungai Cikapundung yang ada di Taman Hutan Raya Ir. H. Djuanda pada masa pendudukan Belanda dibangun Pembangkit Listrik Tenaga Air (PLTA) Bengkok yang merupakan PLTA pertama di Indonesia pada tahun 1918, dimana terowongan tersebut melewati Perbukitan batu pasir tufaan.",Cagar Alam,Bandung,15000,44.0,gua belanda bandung gua kawasan tetap taman hutan raya ir djuanda bentang gunung barat timur tangki air raksasa alamiah cadang musim kemarau daerah alir sungai cikapundung taman hutan raya ir djuanda duduk belanda bangun bangkit listrik tenaga air plta bengkok plta indonesia tahun mana terowongan lewat bukit batu pasir tufa,gua belanda bandung gua kawasan tetap taman hutan raya ir djuanda bentang gunung barat timur tangki air raksasa alamiah cadang musim kemarau daerah alir sungai cikapundung taman hutan raya ir djuanda duduk belanda bangun bangkit listrik tenaga air plta bengkok plta indonesia tahun mana terowongan lewat bukit batu pasir tufa cagar alam bandung,Goa,60
236,Taman Balai Kota Bandung,"Taman Balai Kota Bandung merupakan sebuah taman kota yang terletak di Kota Bandung. Taman ini berada di sebelah selatan Balai Kota Bandung. Saat ini, Taman Balai Kota Bandung terdiri dari dua taman yang menyatu, antara lain Taman Dewi Sartika dan Taman Badak. Kedua taman tersebut diresmikan oleh Walikota Bandung saat itu, Ridwan Kamil, pada tanggal 19 Desember 2017._x000D_",Taman Hiburan,Bandung,0,46.0,taman balai kota bandung taman kota letak kota bandung taman belah selatan balai kota bandung taman balai kota bandung taman satu taman dewi sartika taman badak taman resmi walikota bandung ridwan kamil tanggal desember,taman balai kota bandung taman kota letak kota bandung taman belah selatan balai kota bandung taman balai kota bandung taman satu taman dewi sartika taman badak taman resmi walikota bandung ridwan kamil tanggal desember taman hiburan bandung,Kebun/Taman,60
237,Panghegar Waterboom Bandung,"Panghegar Waterboom Bandung merupakan salah satu destinasi wisata yang wajib dikunjungi bagi wisatawan yang hendak mengajak buah hatinya bermain air. Terletak di Buah Batu, lokasi ini kerap kali diincar saat akhir pekan. Tak hanya menyuguhkan kolam renang, tempat ini juga menyediakan berbagai wahana menarik yang sayang jika dilewatkan. Terdiri dari seluncuran air yang dibagi untuk 2 kategori yaitu seluncuran orang dewasa dan seluncuran anak-anak. Destinasi rekreasi keluarga menawarkan beragam kegiatan seru, baik untuk anak-anak maupun dewasa. Terdapat beberapa jenis kolam yang bisa dicoba: kolam ombak, kolam mini, kolam arus, dan lain sebagainya. Ada pun yang paling baru di Panghegar Waterboom Bandung yaitu kolam air panas yang disajikan bagi wisatawan yang hendak berendam.",Taman Hiburan,Bandung,75000,43.0,panghegar waterboom bandung salah destinasi wisata wajib kunjung wisatawan ajak buah hati main air letak buah batu lokasi kerap incar pekan suguh kolam renang sedia wahana tarik sayang lewat seluncur air bagi kategori seluncur dewasa seluncur anak anak destinasi rekreasi keluarga tawar agam giat seru anak anak dewasa jenis kolam coba kolam ombak kolam mini kolam arus panghegar waterboom bandung kolam air panas saji wisatawan rendam,panghegar waterboom bandung salah destinasi wisata wajib kunjung wisatawan ajak buah hati main air letak buah batu lokasi kerap incar pekan suguh kolam renang sedia wahana tarik sayang lewat seluncur air bagi kategori seluncur dewasa seluncur anak anak destinasi rekreasi keluarga tawar agam giat seru anak anak dewasa jenis kolam coba kolam ombak kolam mini kolam arus panghegar waterboom bandung kolam air panas saji wisatawan rendam taman hiburan bandung,Taman Hiburan,60
238,Gunung Manglayang,"Gunung Manglayang adalah sebuah gunung bertipe Stratovolcano yang terletak di antara Kota Bandung dan Kabupaten Sumedang, Jawa Barat, Indonesia dan memiliki ketinggian sekitar 1818 mdpl. Pemandangannya cukup indah, tetapi karena relatif tidak terlalu tinggi, sehingga kurang dikenal oleh pendaki-pendaki gunung pada umumnya.Dalam deretan gunung-gunung Burangrang – Tangkuban Perahu – Bukit Tunggul – Gunung Manglayang, Gunung Manglayang menjadi gunung yang terindah dari rangkaian keempat gunung tersebut. Mungkin itulah sebabnya di kalangan para penggiat alam bebas, gunung ini sempat terlupakan terkecuali para penggiat alam bebas dari Bandung dan sekitarnya. Walaupun begitu, Gunung Manglayang tetap menawarkan pesona alamnya tersendiri.",Cagar Alam,Bandung,7500,45.0,gunung manglayang gunung tipe stratovolcano letak kota bandung kabupaten sumedang jawa barat indonesia milik tinggi mdpl pandang indah relatif tinggi kenal daki daki gunung deret gunung gunung burangrang tangkuban perahu bukit tunggul gunung manglayang gunung manglayang gunung indah rangkai empat gunung kalang giat alam bebas gunung lupa kecuali giat alam bebas bandung gunung manglayang tawar pesona alam sendiri,gunung manglayang gunung tipe stratovolcano letak kota bandung kabupaten sumedang jawa barat indonesia milik tinggi mdpl pandang indah relatif tinggi kenal daki daki gunung deret gunung gunung burangrang tangkuban perahu bukit tunggul gunung manglayang gunung manglayang gunung indah rangkai empat gunung kalang giat alam bebas gunung lupa kecuali giat alam bebas bandung gunung manglayang tawar pesona alam sendiri cagar alam bandung,Gunung/Bukit,60
239,Lembang Park & Zoo,"Di Lembang Park & Zoo ada 370 ekor satwa, lengkap dari berbagai jenis herbivora, karnivora, dan omnivora. Luas total tempat ini mencapai 20 hektar, namun baru 10 hektar yang dikembangkan. Sisanya akan dikembangkan sebagai wisata berkonsep safari. Di area safari tersebut, pengunjung bisa berkeliling menggunakan kendaraan untuk melihat satwa yang bebas dilepas di area tersebut.",Cagar Alam,Bandung,50000,45.0,lembang park zoo ekor satwa lengkap jenis herbivora karnivora omnivora luas total capai hektar hektar kembang sisa kembang wisata konsep safari area safari unjung keliling kendara satwa bebas lepas area,lembang park zoo ekor satwa lengkap jenis herbivora karnivora omnivora luas total capai hektar hektar kembang sisa kembang wisata konsep safari area safari unjung keliling kendara satwa bebas lepas area cagar alam bandung,Kebun/Taman,60
240,Taman Lalu Lintas Ade Irma Suryani Nasution,"Taman Lalu-lintas Ade Irma Suryani adalah sebuah taman rekreasi yang ada di jantung kota Bandung, Jawa Barat, Indonesia. Selain sebagai taman dan tempat bermain, di sini juga dijadikan pusat latihan membaca rambu-rambu lalu lintas. Taman Lalu Lintas memiliki pengertian bahwa sebuah taman lalu lintas atau traffic taman anak-anak adalah sebuah taman di mana anak-anak dapat mempelajari aturan jalan . Sebuah taman lalu lintas juga disebut sebuah desa taman transportasi atau lalu lintas taman atau keselamatan tergantung pada lokal .Taman lalu lintas sering dibuat sebagai daya tarik dalam taman yang lebih besar . Dalam kasus lain, mereka sekali pakai taman dan sering dalam skala kecil . Mereka dapat ditemukan di daerah perkotaan maupun pedesaan .",Taman Hiburan,Bandung,7000,44.0,taman lintas ade irma suryani taman rekreasi jantung kota bandung jawa barat indonesia taman main jadi pusat latih baca rambu rambu lintas taman lintas milik erti taman lintas traffic taman anak anak taman anak anak ajar atur jalan taman lintas desa taman transportasi lintas taman selamat gantung lokal taman lintas daya tarik taman pakai taman skala temu daerah kota desa,taman lintas ade irma suryani taman rekreasi jantung kota bandung jawa barat indonesia taman main jadi pusat latih baca rambu rambu lintas taman lintas milik erti taman lintas traffic taman anak anak taman anak anak ajar atur jalan taman lintas desa taman transportasi lintas taman selamat gantung lokal taman lintas daya tarik taman pakai taman skala temu daerah kota desa taman hiburan bandung,Kebun/Taman,60
241,Lawangwangi Creative Space,"Lawangwangi merupakan sebuah galeri seni dengan konsep retro modern. Mememadukan keindahan alam dan cita rasa kuliner. Hmm, bikin penasaran ya Teman Traveler. Lawangwangi Creative Space sebelumnya hanya sekedar menyediakan Lab Math dan Art Space bagi para pecinta dan penikmat seni. Pengunjung bisa menemukan sebuah ruangan khusus untuk memamerkan kreasi dari beragam seniman. Karya yang ditampilkan berbeda-beda tiap bulan. Namun galeri seni yang mulanya diprediksi dapat menarik banyak pengunjung, rupanya justru kurang diminati. Akhirnya dengan memadukan keindahan alam sekitar bangunan, dibangunlah sebuah kafe modern dengan nuansa seni.",Taman Hiburan,Bandung,0,44.0,lawangwangi galeri seni konsep retro modern madu indah alam cita kuliner hmm bikin penasaran teman traveler lawangwangi creative space dar sedia lab math art space cinta nikmat seni unjung temu ruang pamer kreasi agam seniman karya tampil beda beda galeri seni prediksi tarik unjung mati madu indah alam bangun bangun kafe modern nuansa seni,lawangwangi galeri seni konsep retro modern madu indah alam cita kuliner hmm bikin penasaran teman traveler lawangwangi creative space dar sedia lab math art space cinta nikmat seni unjung temu ruang pamer kreasi agam seniman karya tampil beda beda galeri seni prediksi tarik unjung mati madu indah alam bangun bangun kafe modern nuansa seni taman hiburan bandung,Taman Hiburan,60
242,Curug Dago,Curug Dago Kota Bandung Jawa Barat berada di ketinggian 800 meter di atas permukaan air laut dengan tinggi air terjun mencapai 12 meter. Air terjun ini terbentuk sebagai akibat aliran Sungai Cikapundung yang mengalir sepanjang area Maribaya hingga Kota Bandung. Curug Dago pakar Bandung punya nilai historis yang tinggi dengan jejak sejarah hingga Kerajaan Thailand. Alasannya adalah dengan adanya prasasti Kerajaan Thailand dari abad ke-18 yang bertuliskan nama Raja Chulalongkom III atau Rama V dari Kerajaan Thailand.,Cagar Alam,Bandung,12000,4.0,curug dago kota bandung jawa barat tinggi meter muka air laut tinggi air terjun capai meter air terjun bentuk akibat alir sungai cikapundung alir area maribaya kota bandung curug dago pakar bandung nilai historis tinggi jejak sejarah raja thailand alas prasasti raja thailand abad tulis nama raja chulalongkom iii rama raja thailand,curug dago kota bandung jawa barat tinggi meter muka air laut tinggi air terjun capai meter air terjun bentuk akibat alir sungai cikapundung alir area maribaya kota bandung curug dago pakar bandung nilai historis tinggi jejak sejarah raja thailand alas prasasti raja thailand abad tulis nama raja chulalongkom iii rama raja thailand cagar alam bandung,Air Terjun,60
243,Kampung Korea Bandung,Kampung Korea adalah sebuah kawasan di kota Bandung yang dibangun semirip mungkin dengan karakter kota Seoul di Korea Selatan. Tujuan pengembangan kawasan ini adalah sebagai bagian dari kegiatan sister city antara Bandung dengan Seol. Pembangunan dimulai pada tahun 2017 atas inisiatif Ridwan Kamil selaku wali kota Bandung saat itu.\nKeberadaan kampung korea ditujukan untuk meningkatkan pariwisata kota Bandung._x000D_,Budaya,Bandung,15000,41.0,kampung korea kawasan kota bandung bangun mirip karakter kota seoul korea selatan tuju kembang kawasan giat sister city bandung seol bangun tahun inisiatif ridwan kamil wali kota bandung nkeberadaan kampung korea tingkat pariwisata kota bandung,kampung korea kawasan kota bandung bangun mirip karakter kota seoul korea selatan tuju kembang kawasan giat sister city bandung seol bangun tahun inisiatif ridwan kamil wali kota bandung nkeberadaan kampung korea tingkat pariwisata kota bandung budaya bandung,Budaya,60
244,Kampung Batu Malakasari,"Kampung Batu Malakasari adalah sebuah tempat wisata yang didirikan di bekas penambangan batu. Di lokasi tersebut masih terlihat jelas pahatan-pahatan bekas penambangan Batu. Kini, di bekas penambangan batu itu terisi oleh air yang membentuk menjadi sebuah danau. Tempat wisata ini berkonsep wahana wisata pendidikan, petualangan dan kuliner. Biasanya sering dijadikan destinasi field trip sekolah-sekolah di sekitar Bandung. Berbagai wahana dan fasilitasnya sangat lengkap untuk menunjang program field trip sekolah-sekolah._x000D_",Taman Hiburan,Bandung,10000,41.0,kampung batu malakasari wisata diri bekas tambang batu lokasi pahat pahat bekas tambang batu bekas tambang batu isi air bentuk danau wisata konsep wahana wisata didik tualang kuliner jadi destinasi field trip sekolah sekolah bandung wahana fasilitas lengkap tunjang program field trip sekolah sekolah,kampung batu malakasari wisata diri bekas tambang batu lokasi pahat pahat bekas tambang batu bekas tambang batu isi air bentuk danau wisata konsep wahana wisata didik tualang kuliner jadi destinasi field trip sekolah sekolah bandung wahana fasilitas lengkap tunjang program field trip sekolah sekolah taman hiburan bandung,Taman Hiburan,60
245,Jendela Alam,"Tidak hanya menikmati alam sekitar yang masih sejuk dan hijau, anak anda juga bisa mengikuti berbagai kegiatan edukasi yang bermanfaat. Berbagai kegiatan edukasi disediakan dan dirancang sedemikian rupa sehingga menarik buat keluarga. Kegiatan edukasi yang tersedia cocok untuk anak mulai dari usia TK sampai dengan SMA.",Taman Hiburan,Bandung,20000,44.0,nikmat alam sejuk hijau anak ikut giat edukasi manfaat giat edukasi sedia rancang tarik keluarga giat edukasi sedia cocok anak usia tk sma,nikmat alam sejuk hijau anak ikut giat edukasi manfaat giat edukasi sedia rancang tarik keluarga giat edukasi sedia cocok anak usia tk sma taman hiburan bandung,Taman Hiburan,60
246,Curug Tilu Leuwi Opat,"Curug Tilu Leuwi Opat merupakan salah satu wisata curug di Lembang. Tempatnya sendiri cukup luas. Disini ada area outbond, camping, dan tentunya wisata air terjun dan sungai. Area depan berupa lembah dengan sungai jernih. Biasanya outbond, camping, dan permainan dilakukan di area ini. Lokasi curug tilu leuwi opat sebenarnya bertetangga langsung dengan Dusun Bambu lho. Pernah ke dusun bambu? jika naik ke skywalk lutung kasarung, atau mengunjungi area camping, anda bisa melihat lembah yang berbatasan langsung dengan dusun bambu. Nah, lembah itu termasuk ke dalam area wisata curug tilu leuwi opat. Di lembah ini mengalir sungai dengan air jernih yang bersumber dari Situ Lembang.",Cagar Alam,Bandung,10000,44.0,curug tilu leuwi opat salah wisata curug lembang tempat luas area outbond camping wisata air terjun sungai area lembah sungai jernih outbond camping main area lokasi curug tilu leuwi opat tetangga dusun bambu lho dusun bambu skywalk lutung kasarung unjung area camping lembah batas dusun bambu lembah area wisata curug tilu leuwi opat lembah alir sungai air jernih sumber situ lembang,curug tilu leuwi opat salah wisata curug lembang tempat luas area outbond camping wisata air terjun sungai area lembah sungai jernih outbond camping main area lokasi curug tilu leuwi opat tetangga dusun bambu lho dusun bambu skywalk lutung kasarung unjung area camping lembah batas dusun bambu lembah area wisata curug tilu leuwi opat lembah alir sungai air jernih sumber situ lembang cagar alam bandung,Air Terjun,60
